ROOT	WORD	SEGMENTATION	ANALYSIS	FREQ
yeterlik	yeterlik	yeterlik	N	678
yeterlik	yeterliklere	yeterlik-ler-e	N-PL-DAT	1
yeterlik	yeterlikler	yeterlik-ler	N-PL	2
yeterlik	yeterlikten	yeterlik-ten	N-ABL	2
yeterlik	yeterlikleri	yeterlik-ler-i	N-PL-PSS3S	11
yeterlik	yeterlikte	yeterlik-te	N-LOC	8
yeterlik	yeterliklerde	yeterlik-ler-de	N-PL-LOC	1
yeti	yetiler	yeti-ler	N-PL	5
yeti	yetinin	yeti-nin	N-GEN	2
yeti	yetiye	yeti-ye	N-DAT	1
yeti	yetilerin	yeti-ler-in	N-PL-GEN	6
yeti	yetileri	yeti-ler-i	N-PL-PSS3S	11
yeti	yetide	yeti-de	N-LOC	3
yeti	yeti	yeti	N	19
yetki	yetkilerimizi	yetki-ler-imiz-i	N-PL-PSS1P-ACC	2
yetki	yetkilerimizin	yetki-ler-imiz-in	N-PL-PSS1P-GEN	1
yetki	yetkiyi	yetki-yi	N-ACC	67
yetki	yetkilerin	yetki-ler-in	N-PL-PSS2S	34
yetki	yetkiden	yetki-den	N-ABL	4
yetki	yetkilerinin	yetki-ler-i-nin	N-PL-PSS3S-GEN	53
yetki	yetkilerinizi	yetki-ler-iniz-i	N-PL-PSS2P-ACC	1
yetki	yetkiler	yetki-ler	N-PL	101
yetki	yetkileri	yetki-ler-i	N-PL-ACC	454
yetki	yetkimizin	yetki-miz-in	N-PSS1P-GEN	1
yetki	yetkinizi	yetki-niz-i	N-PSS2P-ACC	1
yetki	yetkide	yetki-de	N-LOC	1
yetki	yetki	yetki	N	1158
yetki	yetkilere	yetki-ler-e	N-PL-DAT	24
yetki	yetkisinin	yetki-si-nin	N-PSS3S-GEN	82
yetki	yetkinin	yetki-nin	N-GEN	45
yetki	yetkilerimiz	yetki-ler-imiz	N-PL-PSS1P	2
yetki	yetkilerde	yetki-ler-de	N-PL-LOC	4
yetki	yetkiniz	yetki-niz	N-PSS2P	10
yetki	yetkinizde	yetki-niz-de	N-PSS2P-LOC	1
yetki	yetkiye	yetki-ye	N-DAT	53
yetki	yetkimizi	yetki-miz-i	N-PSS1P-ACC	2
yetki	yetkimiz	yetki-miz	N-PSS1P	7
yetki	yetkisi	yetki-si	N-PSS3S	702
yetki	yetkilerden	yetki-ler-den	N-PL-ABL	2
yetmezlik	yetmezlik	yetmezlik	N	45
yetmezlik	yetmezlikler	yetmezlik-ler	N-PL	1
yetmezlik	yetmezlikleri	yetmezlik-ler-i	N-PL-PSS3S	2
yetmezlik	yetmezlikte	yetmezlik-te	N-LOC	3
yetmezlik	yetmezliklerde	yetmezlik-ler-de	N-PL-LOC	4
yeşim	yeşim	yeşim	N	203
anne	anneler	anne-ler	N-PL	184
anne	annelere	anne-ler-e	N-PL-DAT	32
anne	annelerden	anne-ler-den	N-PL-ABL	3
anne	annenin	anne-nin	N-GEN	216
anne	anneye	anne-ye	N-DAT	52
anne	anneyi	anne-yi	N-ACC	23
anne	annelerin	anne-ler-in	N-PL-GEN	106
anne	anneleri	anne-ler-i	N-PL-PSS3S	40
anne	anneden	anne-den	N-ABL	52
anne	annelerde	anne-ler-de	N-PL-LOC	21
anne	annede	anne-de	N-LOC	25
anne	anne	anne	N	1545
anneanne	anneanneye	anneanne-ye	N-DAT	1
anneanne	anneanne	anneanne	N	2
yol	yolunuza	yol-unuz-a	N-PSS2P-DAT	7
yol	yolun	yol-un	N-GEN	384
yol	yollarının	yol-lar-ı-nın	N-PL-PSS3S-GEN	153
yol	yollarımızda	yol-lar-ımız-da	N-PL-PSS1P-LOC	3
yol	yol	yol	N	6084
yol	yolum	yol-um	N-PSS1S	12
yol	yollara	yol-lar-a	N-PL-DAT	148
yol	yolunun	yol-u-nun	N-PSS3S-GEN	185
yol	yola	yol-a	N-DAT	1233
yol	yolumuz	yol-umuz	N-PSS1P	29
yol	yollarımıza	yol-lar-ımız-a	N-PL-PSS1P-DAT	1
yol	yollar	yol-lar	N-PL	413
yol	yolu	yol-u	N-PSS3S	3720
yol	yoldan	yol-dan	N-ABL	479
yol	yolumuza	yol-umuz-a	N-PSS1P-DAT	37
yol	yolunuzun	yol-unuz-un	N-PSS2P-GEN	1
yol	yolları	yol-lar-ı	N-PL-PSS3S	705
yol	yolda	yol-da	N-LOC	708
yol	yolumuzu	yol-umuz-u	N-PSS1P-ACC	29
yol	yollarımızı	yol-lar-ımız-ı	N-PL-PSS1P-ACC	6
yol	yolların	yol-lar-ın	N-PL-GEN	157
yol	yollarınızı	yol-lar-ınız-ı	N-PL-PSS2P-ACC	2
yol	yollarda	yol-lar-da	N-PL-LOC	195
yol	yolumuzdan	yol-umuz-dan	N-PSS1P-ABL	3
yol	yolumuzda	yol-umuz-da	N-PSS1P-LOC	6
yol	yolumuzun	yol-umuz-un	N-PSS1P-GEN	7
yol	yolunuzu	yol-unuz-u	N-PSS2P-ACC	9
yol	yollarımız	yol-lar-ımız	N-PL-PSS1P	7
yol	yollarımızın	yol-lar-ımız-ın	N-PL-PSS1P-GEN	9
yol	yolunuz	yol-unuz	N-PSS2P	21
yol	yolunuzda	yol-unuz-da	N-PSS2P-LOC	1
yol	yollardan	yol-lar-dan	N-PL-ABL	201
yolcu	yolcularının	yolcu-lar-ı-nın	N-PL-PSS3S-GEN	5
yolcu	yolcu	yolcu	N	451
yolcu	yolculara	yolcu-lar-a	N-PL-DAT	25
yolcu	yolcuya	yolcu-ya	N-DAT	10
yolcu	yolcumuz	yolcu-muz	N-PSS1P	1
yolcu	yolcular	yolcu-lar	N-PL	97
yolcu	yolcuyu	yolcu-yu	N-ACC	8
yolcu	yolcudan	yolcu-dan	N-ABL	3
yolcu	yolcuları	yolcu-lar-ı	N-PL-PSS3S	32
yolcu	yolcuda	yolcu-da	N-LOC	1
yolcu	yolcunun	yolcu-nun	N-GEN	33
yolcu	yolcuların	yolcu-lar-ın	N-PL-GEN	59
yolcu	yolcularda	yolcu-lar-da	N-PL-LOC	2
yolcu	yolcusu	yolcu-su	N-PSS3S	14
yolcu	yolculardan	yolcu-lar-dan	N-PL-ABL	14
yolculuk	yolculuklarınızın	yolculuk-lar-ınız-ın	N-PL-PSS2P-GEN	1
yolculuk	yolculukların	yolculuk-lar-ın	N-PL-GEN	10
yolculuk	yolculuktan	yolculuk-tan	N-ABL	31
yolculuk	yolculuklarının	yolculuk-lar-ı-nın	N-PL-PSS3S-GEN	3
yolculuk	yolculuklar	yolculuk-lar	N-PL	30
yolculuk	yolculukları	yolculuk-lar-ı	N-PL-PSS3S	14
yolculuk	yolculukta	yolculuk-ta	N-LOC	40
yolculuk	yolculuk	yolculuk	N	362
yolculuk	yolculuklarınızda	yolculuk-lar-ınız-da	N-PL-PSS2P-LOC	4
yolculuk	yolculuklara	yolculuk-lar-a	N-PL-DAT	4
yolculuk	yolculuklarda	yolculuk-lar-da	N-PL-LOC	25
yoldaş	yoldaşın	yoldaş-ın	N-GEN	1
yoldaş	yoldaş	yoldaş	N	10
yoldaş	yoldaşım	yoldaş-ım	N-PSS1S	4
yoldaş	yoldaşlarım	yoldaş-lar-ım	N-PL-PSS1S	1
yoldaş	yoldaşımız	yoldaş-ımız	N-PSS1P	1
yoldaş	yoldaşlar	yoldaş-lar	N-PL	1
yoldaş	yoldaşı	yoldaş-ı	N-PSS3S	5
yoldaş	yoldaşları	yoldaş-lar-ı	N-PL-PSS3S	3
yoldaş	yoldaşların	yoldaş-lar-ın	N-PL-GEN	2
yoldaş	yoldaşlarımız	yoldaş-lar-ımız	N-PL-PSS1P	1
yonga	yongayı	yonga-yı	N-ACC	3
yonga	yongaların	yonga-lar-ın	N-PL-GEN	3
yonga	yongalarının	yonga-lar-ı-nın	N-PL-PSS3S-GEN	4
yonga	yongalar	yonga-lar	N-PL	4
yonga	yongaları	yonga-lar-ı	N-PL-PSS3S	5
yonga	yongada	yonga-da	N-LOC	1
yonga	yonga	yonga	N	97
yonga	yongasının	yonga-sı-nın	N-PSS3S-GEN	1
yonga	yonganın	yonga-nın	N-GEN	9
yonga	yongalarda	yonga-lar-da	N-PL-LOC	3
yonga	yongaya	yonga-ya	N-DAT	2
yonga	yongası	yonga-sı	N-PSS3S	4
yordam	yordamı	yordam-ı	N-PSS3S	13
yordam	yordamın	yordam-ın	N-GEN	2
yordam	yordamlarının	yordam-lar-ı-nın	N-PL-PSS3S-GEN	2
yordam	yordamlar	yordam-lar	N-PL	5
yordam	yordamları	yordam-lar-ı	N-PL-PSS3S	2
yordam	yordamda	yordam-da	N-LOC	1
yordam	yordam	yordam	N	68
yordam	yordamlara	yordam-lar-a	N-PL-DAT	1
yordam	yordamımızı	yordam-ımız-ı	N-PSS1P-ACC	1
yorgan	yorganlar	yorgan-lar	N-PL	2
yorgan	yorganın	yorgan-ın	N-GEN	6
yorgan	yorgana	yorgan-a	N-DAT	3
yorgan	yorganı	yorgan-ı	N-PSS3S	7
yorgan	yorganların	yorgan-lar-ın	N-PL-GEN	1
yorgan	yorganları	yorgan-lar-ı	N-PL-PSS3S	1
yorgan	yorgandan	yorgan-dan	N-ABL	2
yorgan	yorgan	yorgan	N	34
yorum	yorumlarımızı	yorum-lar-ımız-ı	N-PL-PSS1P-ACC	3
yorum	yorumlarınızın	yorum-lar-ınız-ın	N-PL-PSS2P-GEN	1
yorum	yorumlarımızın	yorum-lar-ımız-ın	N-PL-PSS1P-GEN	1
yorum	yorumu	yorum-u	N-PSS3S	134
yorum	yorumun	yorum-un	N-GEN	13
yorum	yorumların	yorum-lar-ın	N-PL-GEN	23
yorum	yorumdan	yorum-dan	N-ABL	5
yorum	yorumlarının	yorum-lar-ı-nın	N-PL-PSS3S-GEN	6
yorum	yorumlarınızı	yorum-lar-ınız-ı	N-PL-PSS2P-ACC	26
yorum	yorumlarımızda	yorum-lar-ımız-da	N-PL-PSS1P-LOC	2
yorum	yorumlar	yorum-lar	N-PL	159
yorum	yorumları	yorum-lar-ı	N-PL-PSS3S	60
yorum	yorumunuzu	yorum-unuz-u	N-PSS2P-ACC	5
yorum	yorumda	yorum-da	N-LOC	30
yorum	yorum	yorum	N	375
yorum	yorumlarımızdan	yorum-lar-ımız-dan	N-PL-PSS1P-ABL	1
yorum	yorumlara	yorum-lar-a	N-PL-DAT	36
yorum	yorumunun	yorum-u-nun	N-PSS3S-GEN	4
yorum	yorumlarımız	yorum-lar-ımız	N-PL-PSS1P	2
yorum	yorumlarda	yorum-lar-da	N-PL-LOC	17
yorum	yorumunuz	yorum-unuz	N-PSS2P	6
yorum	yorumunuza	yorum-unuz-a	N-PSS2P-DAT	1
yorum	yoruma	yorum-a	N-DAT	40
yorum	yorumumuzu	yorum-umuz-u	N-PSS1P-ACC	2
yorum	yorumumuz	yorum-umuz	N-PSS1P	3
yorum	yorumlardan	yorum-lar-dan	N-PL-ABL	8
yoğurt	yoğurttan	yoğurt-tan	N-ABL	2
yoğurt	yoğurtlarının	yoğurt-lar-ı-nın	N-PL-PSS3S-GEN	1
yoğurt	yoğurtlar	yoğurt-lar	N-PL	5
yoğurt	yoğurtları	yoğurt-lar-ı	N-PL-PSS3S	1
yoğurt	yoğurtta	yoğurt-ta	N-LOC	7
yoğurt	yoğurt	yoğurt	N	231
yoğurt	yoğurtlarımız	yoğurt-lar-ımız	N-PL-PSS1P	1
yoğurt	yoğurtlarda	yoğurt-lar-da	N-PL-LOC	1
yufka	yufkayı	yufka-yı	N-ACC	3
yufka	yufkaların	yufka-lar-ın	N-PL-GEN	7
yufka	yufkadan	yufka-dan	N-ABL	2
yufka	yufkalar	yufka-lar	N-PL	15
yufka	yufkaları	yufka-lar-ı	N-PL-PSS3S	3
yufka	yufka	yufka	N	59
yufka	yufkanın	yufka-nın	N-GEN	10
yufka	yufkaya	yufka-ya	N-DAT	1
yufka	yufkası	yufka-sı	N-PSS3S	2
yumurta	yumurtalarının	yumurta-lar-ı-nın	N-PL-PSS3S-GEN	8
yumurta	yumurta	yumurta	N	497
yumurta	yumurtalara	yumurta-lar-a	N-PL-DAT	5
yumurta	yumurtasının	yumurta-sı-nın	N-PSS3S-GEN	1
yumurta	yumurtaya	yumurta-ya	N-DAT	11
yumurta	yumurtalar	yumurta-lar	N-PL	55
yumurta	yumurtayı	yumurta-yı	N-ACC	35
yumurta	yumurtadan	yumurta-dan	N-ABL	33
yumurta	yumurtaları	yumurta-lar-ı	N-PL-PSS3S	48
yumurta	yumurtada	yumurta-da	N-LOC	9
yumurta	yumurtanın	yumurta-nın	N-GEN	58
yumurta	yumurtalarımızı	yumurta-lar-ımız-ı	N-PL-PSS1P-ACC	1
yumurta	yumurtaların	yumurta-lar-ın	N-PL-GEN	36
yumurta	yumurtalarda	yumurta-lar-da	N-PL-LOC	4
yumurta	yumurtası	yumurta-sı	N-PSS3S	14
yumurta	yumurtanızı	yumurta-nız-ı	N-PSS2P-ACC	1
yumurta	yumurtalarımızın	yumurta-lar-ımız-ın	N-PL-PSS1P-GEN	1
yumurta	yumurtalardan	yumurta-lar-dan	N-PL-ABL	11
yumurtalık	yumurtalıkların	yumurtalık-lar-ın	N-PL-GEN	14
yumurtalık	yumurtalıktan	yumurtalık-tan	N-ABL	4
yumurtalık	yumurtalıklarının	yumurtalık-lar-ı-nın	N-PL-PSS3S-GEN	3
yumurtalık	yumurtalıklar	yumurtalık-lar	N-PL	9
yumurtalık	yumurtalıkları	yumurtalık-lar-ı	N-PL-PSS3S	4
yumurtalık	yumurtalıkta	yumurtalık-ta	N-LOC	1
yumurtalık	yumurtalık	yumurtalık	N	51
yumurtalık	yumurtalıklarınızda	yumurtalık-lar-ınız-da	N-PL-PSS2P-LOC	1
yumurtalık	yumurtalıklara	yumurtalık-lar-a	N-PL-DAT	1
yumurtalık	yumurtalıklarda	yumurtalık-lar-da	N-PL-LOC	3
yumurtalık	yumurtalıklardan	yumurtalık-lar-dan	N-PL-ABL	5
yumuşakça	yumuşakça	yumuşakça	N	3
yumuşakçalar	yumuşakçalara	yumuşakçalar-a	N-DAT	2
yumuşakçalar	yumuşakçalar	yumuşakçalar	N	18
yumuşakça	yumuşakçayı	yumuşakça-yı	N-ACC	1
yumuşakça	yumuşakçada	yumuşakça-da	N-LOC	1
yumuşakçalar	yumuşakçaların	yumuşakçalar-ın	N-GEN	1
yumuşakçalar	yumuşakçalarda	yumuşakçalar-da	N-LOC	2
yusufçuk	yusufçuk	yusufçuk	N	1
yutak	yutakta	yutak-ta	N-LOC	2
yutak	yutak	yutak	N	7
yuva	yuvanıza	yuva-nız-a	N-PSS2P-DAT	3
yuva	yuvan	yuva-n	N-PSS2S	5
yuva	yuvalarının	yuva-lar-ı-nın	N-PL-PSS3S-GEN	11
yuva	yuvalarınıza	yuva-lar-ınız-a	N-PL-PSS2P-DAT	1
yuva	yuva	yuva	N	125
yuva	yuvalara	yuva-lar-a	N-PL-DAT	2
yuva	yuvasının	yuva-sı-nın	N-PSS3S-GEN	8
yuva	yuvaya	yuva-ya	N-DAT	22
yuva	yuvamız	yuva-mız	N-PSS1P	2
yuva	yuvalarımıza	yuva-lar-ımız-a	N-PL-PSS1P-DAT	1
yuva	yuvalar	yuva-lar	N-PL	23
yuva	yuvayı	yuva-yı	N-ACC	7
yuva	yuvadan	yuva-dan	N-ABL	21
yuva	yuvamıza	yuva-mız-a	N-PSS1P-DAT	2
yuva	yuvanızın	yuva-nız-ın	N-PSS2P-GEN	2
yuva	yuvaları	yuva-lar-ı	N-PL-PSS3S	27
yuva	yuvada	yuva-da	N-LOC	10
yuva	yuvana	yuva-n-a	N-PSS2S-DAT	2
yuva	yuvanın	yuva-nın	N-GEN	6
yuva	yuvaların	yuva-lar-ın	N-PL-GEN	2
yuva	yuvalarınızı	yuva-lar-ınız-ı	N-PL-PSS2P-ACC	1
yuva	yuvalarda	yuva-lar-da	N-PL-LOC	5
yuva	yuvası	yuva-sı	N-PSS3S	76
yuva	yuvamızda	yuva-mız-da	N-PSS1P-LOC	1
yuva	yuvamızın	yuva-mız-ın	N-PSS1P-GEN	1
yuva	yuvanızı	yuva-nız-ı	N-PSS2P-ACC	2
yuva	yuvalarımız	yuva-lar-ımız	N-PL-PSS1P	1
yuva	yuvalarımızın	yuva-lar-ımız-ın	N-PL-PSS1P-GEN	1
yuva	yuvanız	yuva-nız	N-PSS2P	1
yuva	yuvanızda	yuva-nız-da	N-PSS2P-LOC	2
yuva	yuvalardan	yuva-lar-dan	N-PL-ABL	3
yön	yönün	yön-ün	N-GEN	8
yön	yönlerinin	yön-ler-i-nin	N-PL-PSS3S-GEN	40
yön	yön	yön	N	662
yön	yönüm	yön-üm	N-PSS1S	2
yön	yönlere	yön-ler-e	N-PL-DAT	43
yön	yönünün	yön-ü-nün	N-PSS3S-GEN	59
yön	yönlerim	yön-ler-im	N-PL-PSS1S	1
yön	yöne	yön-e	N-DAT	186
yön	yönümüz	yön-ümüz	N-PSS1P	4
yön	yönler	yön-ler	N-PL	56
yön	yönü	yön-ü	N-PSS3S	465
yön	yönden	yön-den	N-ABL	608
yön	yönünüzün	yön-ünüz-ün	N-PSS2P-GEN	1
yön	yönleri	yön-ler-i	N-PL-ACC	217
yön	yönde	yön-de	N-LOC	1152
yön	yönümüzü	yön-ümüz-ü	N-PSS1P-ACC	15
yön	yönlerimizi	yön-ler-imiz-i	N-PL-PSS1P-ACC	4
yön	yönlerin	yön-ler-in	N-PL-GEN	16
yön	yönlerinizi	yön-ler-iniz-i	N-PL-PSS2P-ACC	5
yön	yönlerde	yön-ler-de	N-PL-LOC	24
yön	yönümüzden	yön-ümüz-den	N-PSS1P-ABL	1
yön	yönümüzde	yön-ümüz-de	N-PSS1P-LOC	1
yön	yönümüzün	yön-ümüz-ün	N-PSS1P-GEN	1
yön	yönünüzü	yön-ünüz-ü	N-PSS2P-ACC	4
yön	yönlerimiz	yön-ler-imiz	N-PL-PSS1P	3
yön	yönlerimizin	yön-ler-imiz-in	N-PL-PSS1P-GEN	2
yön	yönünüz	yön-ünüz	N-PSS2P	1
yön	yönünüzde	yön-ünüz-de	N-PSS2P-LOC	1
yön	yönlerden	yön-ler-den	N-PL-ABL	52
yönelim	yönelimler	yönelim-ler	N-PL	14
yönelim	yönelimlere	yönelim-ler-e	N-PL-DAT	5
yönelim	yönelimin	yönelim-in	N-GEN	4
yönelim	yönelime	yönelim-e	N-DAT	4
yönelim	yönelimi	yönelim-i	N-PSS3S	21
yönelim	yönelimlerin	yönelim-ler-in	N-PL-GEN	2
yönelim	yönelimleri	yönelim-ler-i	N-PL-PSS3S	11
yönelim	yönelimden	yönelim-den	N-ABL	1
yönelim	yönelimde	yönelim-de	N-LOC	1
yönelim	yönelim	yönelim	N	50
yönetim	yönetimlerimizi	yönetim-ler-imiz-i	N-PL-PSS1P-ACC	1
yönetim	yönetimi	yönetim-i	N-PSS3S	2792
yönetim	yönetimin	yönetim-in	N-GEN	315
yönetim	yönetimlerin	yönetim-ler-in	N-PL-GEN	152
yönetim	yönetimden	yönetim-den	N-ABL	50
yönetim	yönetimlerinin	yönetim-ler-i-nin	N-PL-PSS3S-GEN	41
yönetim	yönetimimize	yönetim-imiz-e	N-PSS1P-DAT	5
yönetim	yönetimler	yönetim-ler	N-PL	231
yönetim	yönetimleri	yönetim-ler-i	N-PL-PSS3S	77
yönetim	yönetiminizin	yönetim-iniz-in	N-PSS2P-GEN	2
yönetim	yönetimimizin	yönetim-imiz-in	N-PSS1P-GEN	8
yönetim	yönetiminizi	yönetim-iniz-i	N-PSS2P-ACC	4
yönetim	yönetimde	yönetim-de	N-LOC	106
yönetim	yönetim	yönetim	N	9207
yönetim	yönetimlere	yönetim-ler-e	N-PL-DAT	62
yönetim	yönetiminin	yönetim-i-nin	N-PSS3S-GEN	416
yönetim	yönetimlerimiz	yönetim-ler-imiz	N-PL-PSS1P	1
yönetim	yönetimlerde	yönetim-ler-de	N-PL-LOC	39
yönetim	yönetiminiz	yönetim-iniz	N-PSS2P	2
yönetim	yönetiminize	yönetim-iniz-e	N-PSS2P-DAT	1
yönetim	yönetime	yönetim-e	N-DAT	198
yönetim	yönetimimizi	yönetim-imiz-i	N-PSS1P-ACC	2
yönetim	yönetimimiz	yönetim-imiz	N-PSS1P	18
yönetim	yönetimlerimize	yönetim-ler-imiz-e	N-PL-PSS1P-DAT	1
yönetim	yönetimlerden	yönetim-ler-den	N-PL-ABL	16
yöre	yöremizde	yöre-miz-de	N-PSS1P-LOC	18
yöre	yörelerimizin	yöre-ler-imiz-in	N-PL-PSS1P-GEN	2
yöre	yöreyi	yöre-yi	N-ACC	24
yöre	yörelerin	yöre-ler-in	N-PL-GEN	20
yöre	yöreden	yöre-den	N-ABL	19
yöre	yörelerinin	yöre-ler-i-nin	N-PL-PSS3S-GEN	9
yöre	yörelerimizde	yöre-ler-imiz-de	N-PL-PSS1P-LOC	2
yöre	yöremize	yöre-miz-e	N-PSS1P-DAT	5
yöre	yöreler	yöre-ler	N-PL	31
yöre	yöreleri	yöre-ler-i	N-PL-ACC	10
yöre	yörenizin	yöre-niz-in	N-PSS2P-GEN	1
yöre	yöremizin	yöre-miz-in	N-PSS1P-GEN	8
yöre	yörede	yöre-de	N-LOC	207
yöre	yöre	yöre	N	343
yöre	yörelere	yöre-ler-e	N-PL-DAT	19
yöre	yöresinin	yöre-si-nin	N-PSS3S-GEN	37
yöre	yörenin	yöre-nin	N-GEN	156
yöre	yörelerimiz	yöre-ler-imiz	N-PL-PSS1P	2
yöre	yörelerde	yöre-ler-de	N-PL-LOC	130
yöre	yöremizden	yöre-miz-den	N-PSS1P-ABL	3
yöre	yörenizde	yöre-niz-de	N-PSS2P-LOC	3
yöre	yöreye	yöre-ye	N-DAT	92
yöre	yöremizi	yöre-miz-i	N-PSS1P-ACC	2
yöre	yöremiz	yöre-miz	N-PSS1P	9
yöre	yörelerimize	yöre-ler-imiz-e	N-PL-PSS1P-DAT	2
yöre	yöresi	yöre-si	N-PSS3S	138
yöre	yörelerden	yöre-ler-den	N-PL-ABL	13
yörünge	yörüngelerimizi	yörünge-ler-imiz-i	N-PL-PSS1P-ACC	2
yörünge	yörüngeyi	yörünge-yi	N-ACC	4
yörünge	yörüngelerin	yörünge-ler-in	N-PL-GEN	3
yörünge	yörüngeden	yörünge-den	N-ABL	1
yörünge	yörüngelerinin	yörünge-ler-i-nin	N-PL-PSS3S-GEN	6
yörünge	yörüngeler	yörünge-ler	N-PL	14
yörünge	yörüngeleri	yörünge-ler-i	N-PL-PSS3S	5
yörünge	yörüngede	yörünge-de	N-LOC	16
yörünge	yörünge	yörünge	N	54
yörünge	yörüngesinin	yörünge-si-nin	N-PSS3S-GEN	2
yörünge	yörüngenin	yörünge-nin	N-GEN	7
yörünge	yörüngelerde	yörünge-ler-de	N-PL-LOC	3
yörünge	yörüngeye	yörünge-ye	N-DAT	16
yörünge	yörüngemiz	yörünge-miz	N-PSS1P	1
yörünge	yörüngesi	yörünge-si	N-PSS3S	5
yüksük	yüksükler	yüksük-ler	N-PL	2
yüksük	yüksük	yüksük	N	3
yürek	yürekler	yürek-ler	N-PL	22
yürek	yüreklere	yürek-ler-e	N-PL-DAT	15
yürek	yüreklerden	yürek-ler-den	N-PL-ABL	2
yürek	yüreklerin	yürek-ler-in	N-PL-GEN	4
yürek	yürekleri	yürek-ler-i	N-PL-ACC	32
yürek	yürekten	yürek-ten	N-ABL	132
yürek	yüreklerde	yürek-ler-de	N-PL-LOC	11
yürek	yürekte	yürek-te	N-LOC	7
yürek	yürek	yürek	N	111
yüzey	yüzeyi	yüzey-i	N-PSS3S	306
yüzey	yüzeyin	yüzey-in	N-GEN	76
yüzey	yüzeylerin	yüzey-ler-in	N-PL-GEN	94
yüzey	yüzeyden	yüzey-den	N-ABL	48
yüzey	yüzeylerinin	yüzey-ler-i-nin	N-PL-PSS3S-GEN	43
yüzey	yüzeyler	yüzey-ler	N-PL	170
yüzey	yüzeyleri	yüzey-ler-i	N-PL-PSS3S	140
yüzey	yüzeyinizin	yüzey-iniz-in	N-PSS2P-GEN	1
yüzey	yüzeyde	yüzey-de	N-LOC	114
yüzey	yüzey	yüzey	N	992
yüzey	yüzeylere	yüzey-ler-e	N-PL-DAT	64
yüzey	yüzeyinin	yüzey-i-nin	N-PSS3S-GEN	58
yüzey	yüzeylerimiz	yüzey-ler-imiz	N-PL-PSS1P	1
yüzey	yüzeylerde	yüzey-ler-de	N-PL-LOC	93
yüzey	yüzeyiniz	yüzey-iniz	N-PSS2P	1
yüzey	yüzeye	yüzey-e	N-DAT	215
yüzey	yüzeylerden	yüzey-ler-den	N-PL-ABL	20
yüzme	yüzmeyi	yüzme-yi	N-ACC	27
yüzme	yüzmeden	yüzme-den	N-ABL	4
yüzme	yüzmelerde	yüzme-ler-de	N-PL-LOC	1
yüzme	yüzmeye	yüzme-ye	N-DAT	25
yüzme	yüzmesi	yüzme-si	N-PSS3S	3
yıldırım	yıldırımı	yıldırım-ı	N-PSS3S	2
yıldırım	yıldırımın	yıldırım-ın	N-GEN	9
yıldırım	yıldırımdan	yıldırım-dan	N-ABL	2
yıldırım	yıldırımlar	yıldırım-lar	N-PL	6
yıldırım	yıldırım	yıldırım	N	564
yıldırım	yıldırıma	yıldırım-a	N-DAT	3
yıldız	yıldızlarımızın	yıldız-lar-ımız-ın	N-PL-PSS1P-GEN	1
yıldız	yıldızı	yıldız-ı	N-PSS3S	92
yıldız	yıldızın	yıldız-ın	N-GEN	37
yıldız	yıldızların	yıldız-lar-ın	N-PL-GEN	79
yıldız	yıldızdan	yıldız-dan	N-ABL	12
yıldız	yıldızlarının	yıldız-ları-nın	N-PSS3P-GEN	6
yıldız	yıldızlar	yıldız-lar	N-PL	177
yıldız	yıldızları	yıldız-lar-ı	N-PL-PSS3S	89
yıldız	yıldızınızın	yıldız-ınız-ın	N-PSS2P-GEN	1
yıldız	yıldız	yıldız	N	843
yıldız	yıldızlara	yıldız-lar-a	N-PL-DAT	31
yıldız	yıldızının	yıldız-ı-nın	N-PSS3S-GEN	11
yıldız	yıldızlarda	yıldız-lar-da	N-PL-LOC	10
yıldız	yıldıza	yıldız-a	N-DAT	14
yıldız	yıldızlardan	yıldız-lar-dan	N-PL-ABL	15
zafer	zaferin	zafer-in	N-GEN	33
zafer	zaferlerinin	zafer-ler-i-nin	N-PL-PSS3S-GEN	1
zafer	zafer	zafer	N	486
zafer	zaferlere	zafer-ler-e	N-PL-DAT	2
zafer	zaferinin	zafer-i-nin	N-PSS3S-GEN	14
zafer	zaferinden	zafer-in-den	N-PSS2S-ABL	14
zafer	zafere	zafer-e	N-DAT	28
zafer	zaferimiz	zafer-imiz	N-PSS1P	1
zafer	zaferler	zafer-ler	N-PL	24
zafer	zaferi	zafer-i	N-PSS3S	92
zafer	zaferden	zafer-den	N-ABL	22
zafer	zaferleri	zafer-ler-i	N-PL-PSS3S	11
zafer	zaferde	zafer-de	N-LOC	1
zafer	zaferimizi	zafer-imiz-i	N-PSS1P-ACC	1
zafer	zaferlerin	zafer-ler-in	N-PL-GEN	7
zafer	zaferimizin	zafer-imiz-in	N-PSS1P-GEN	2
zafer	zaferinizi	zafer-iniz-i	N-PSS2P-ACC	3
zafer	zaferlerimiz	zafer-ler-imiz	N-PL-PSS1P	3
zafer	zaferlerden	zafer-ler-den	N-PL-ABL	1
zahmet	zahmetler	zahmet-ler	N-PL	1
zahmet	zahmetlere	zahmet-ler-e	N-PL-DAT	1
zahmet	zahmetlerden	zahmet-ler-den	N-PL-ABL	1
zahmet	zahmete	zahmet-e	N-DAT	4
zahmet	zahmeti	zahmet-i	N-PSS3S	6
zahmet	zahmetlerin	zahmet-ler-in	N-PL-GEN	1
zahmet	zahmetleri	zahmet-ler-i	N-PL-PSS3S	1
zahmet	zahmetten	zahmet-ten	N-ABL	2
